Class_0_Probability,Class_1_Probability,Class_2_Probability,Class_3_Probability,Class_4_Probability,Class_5_Probability,Class_6_Probability,Class_7_Probability,Class_8_Probability,Class_9_Probability,True Label
0.10463233,0.0903285,0.10908336,0.10596244,0.09663125,0.10867234,0.09822451,0.102692075,0.09177386,0.09199935,2
0.085363604,0.08536386,0.08539529,0.08536411,0.2315495,0.08536339,0.085506074,0.085367404,0.085363515,0.0853633,4
0.22542211,0.08574454,0.085825205,0.08590997,0.086430974,0.08588072,0.08729548,0.08599586,0.0857447,0.08575038,0
0.08534247,0.08537413,0.08534235,0.08534349,0.085342355,0.08534243,0.08534235,0.085347086,0.08534265,0.23188072,9
0.08534523,0.08534522,0.08534897,0.08538697,0.085355125,0.0853477,0.23183507,0.08534524,0.08534522,0.08534522,6
0.08551425,0.08551534,0.085532345,0.08672705,0.08551616,0.08551473,0.22913788,0.085514106,0.085513994,0.08551413,6
0.08781808,0.087828726,0.10566294,0.0926813,0.08833234,0.18627444,0.08794761,0.08784301,0.08780468,0.08780681,5
0.08619475,0.08572038,0.08580284,0.08572667,0.22584964,0.08573865,0.08572023,0.08573515,0.08779403,0.08571759,4
0.08722415,0.087225914,0.08939671,0.100482896,0.08810756,0.19861156,0.0872852,0.087222785,0.08722155,0.08722164,5
0.085337795,0.085336946,0.085336894,0.085336894,0.085336894,0.085336894,0.085336894,0.0853369,0.08533694,0.231967,9
0.08944634,0.14196031,0.08948093,0.100134164,0.0895333,0.08959665,0.11224757,0.08945637,0.08946113,0.1086833,2
0.08662606,0.08662581,0.08678777,0.08748096,0.20998646,0.086791724,0.0866553,0.095794395,0.08662581,0.08662581,4
0.08563258,0.22918817,0.085511,0.085511,0.08551101,0.085511066,0.085511,0.08551101,0.08551102,0.08660212,1
0.085341126,0.08534198,0.08533787,0.08533787,0.08533787,0.08533798,0.08533795,0.0853379,0.08533788,0.23195161,9
0.085594065,0.08559405,0.085595034,0.08739807,0.085594065,0.22783941,0.08559515,0.08559623,0.08559982,0.08559407,5
0.09847979,0.08773134,0.087741494,0.08771871,0.18998651,0.08768145,0.08793479,0.09656452,0.08769882,0.08846254,4
0.08536595,0.08536605,0.08538472,0.08554444,0.08536596,0.08536839,0.23150659,0.08536598,0.08536595,0.08536595,6
0.08548071,0.0854807,0.08592921,0.08600441,0.0854807,0.22967854,0.08548072,0.0855016,0.0854807,0.08548272,5
0.085831925,0.086682424,0.08583539,0.08728092,0.08583684,0.085844755,0.22398601,0.085831895,0.08701479,0.085855,6
0.22736174,0.08675234,0.085836425,0.0856257,0.08601421,0.08562477,0.08562478,0.08562539,0.085908495,0.085626155,0
0.08533679,0.08533698,0.085336775,0.085336775,0.085336775,0.085336775,0.085336775,0.08533679,0.085336775,0.23196878,9
0.085373655,0.08537291,0.085424244,0.2313966,0.08537341,0.08554513,0.08538965,0.08537831,0.085373126,0.08537298,3
0.087800555,0.08872321,0.08753055,0.091172144,0.08795266,0.09270393,0.089223236,0.08755479,0.09332751,0.1940114,9
0.08722644,0.087226436,0.08752159,0.087228775,0.10390979,0.0874453,0.087305784,0.19768296,0.08722648,0.08722639,7
0.08779997,0.0878263,0.09047972,0.0885634,0.1083557,0.0879453,0.1856198,0.08780265,0.087807074,0.08780007,6
0.08557966,0.08542065,0.08542027,0.085420854,0.08542027,0.08542032,0.085773155,0.08546605,0.085435264,0.2306435,9
0.0873268,0.0863324,0.087666295,0.08645233,0.08647239,0.08626367,0.08633763,0.08623384,0.21883784,0.08807682,8
0.089603975,0.09634946,0.09177131,0.09002569,0.08960472,0.13349968,0.115902595,0.09029569,0.089603975,0.11334289,0
0.08727679,0.08719875,0.087257884,0.1995619,0.08728206,0.08880473,0.09874348,0.08941839,0.087205544,0.08725046,3
0.08533777,0.08533693,0.08533689,0.08533689,0.08533689,0.08533689,0.08533689,0.08533689,0.2319671,0.08533689,8
0.09106842,0.0860173,0.08601811,0.08601871,0.08601717,0.08602031,0.086018115,0.0860171,0.2207598,0.08604495,8
0.085359305,0.0853593,0.08535931,0.08551058,0.085359305,0.08536222,0.085359305,0.23161203,0.0853593,0.085359305,7
0.08539324,0.08539682,0.08540067,0.0854476,0.085572354,0.08539199,0.08542092,0.2310982,0.085485555,0.08539253,7
0.090048276,0.08955036,0.095275454,0.12877177,0.08960102,0.11082551,0.12606303,0.09063312,0.089668624,0.08956282,4
0.08979444,0.08977877,0.10487305,0.10002559,0.13024516,0.09876793,0.116223,0.09072779,0.08978267,0.08978153,6
0.08839946,0.08839937,0.08885013,0.08840074,0.12951627,0.08849567,0.088703394,0.16243562,0.08840011,0.08839931,7
0.08552076,0.08552121,0.085524954,0.22903699,0.08552072,0.0859947,0.086306974,0.08553237,0.08552071,0.085520685,3
0.08537105,0.08537135,0.08559623,0.08537567,0.08537216,0.085374705,0.23142563,0.08537105,0.08537105,0.08537105,6
0.08539185,0.08552605,0.08546702,0.23109676,0.08539179,0.08539425,0.08539183,0.08539179,0.085555345,0.085393354,3
0.08572779,0.08614598,0.08617369,0.0866017,0.08579006,0.08665328,0.22569863,0.08572798,0.08575223,0.08572866,6
0.08550107,0.08549923,0.2293837,0.08554109,0.08555778,0.085836165,0.08567627,0.08600589,0.08549956,0.08549928,2
0.0854599,0.23153284,0.08536609,0.08536468,0.08536554,0.08536431,0.08537355,0.085364334,0.08544339,0.085365355,1
0.113717936,0.08788021,0.1819765,0.087879635,0.08913362,0.08789159,0.08788098,0.08788023,0.08787967,0.0878796,2
0.085338466,0.085338466,0.08533873,0.23194215,0.085338466,0.08534987,0.08533847,0.08533848,0.085338466,0.085338466,3
0.085453145,0.085434094,0.08543967,0.08543771,0.08563211,0.08572476,0.085439526,0.23043537,0.085438594,0.085565075,7
0.14943756,0.08893463,0.09730764,0.08894152,0.09013714,0.08913046,0.08894319,0.088983946,0.1292113,0.08897253,2
0.08582859,0.08582991,0.08590411,0.08909816,0.08589189,0.08597892,0.22398083,0.08583026,0.08582867,0.0858287,6
0.08536731,0.08534124,0.08534102,0.085341714,0.08534102,0.08534145,0.08534164,0.08534102,0.23190168,0.08534191,8
0.08542265,0.08537747,0.08535744,0.08535761,0.08535749,0.08535746,0.08535746,0.08535744,0.2316416,0.085413374,8
0.22022556,0.08613151,0.087554246,0.08611698,0.086059846,0.08639586,0.08617029,0.08605958,0.0888859,0.08640026,0
0.08575037,0.08573614,0.22554624,0.085741356,0.086608835,0.087404184,0.08574328,0.08599726,0.08573618,0.0857362,2
0.089943744,0.0878498,0.08965277,0.08730726,0.087303475,0.08730597,0.088566825,0.09695767,0.0873066,0.1978059,9
0.0885326,0.0885358,0.088784315,0.16011676,0.088533305,0.12859574,0.0903126,0.088530935,0.08951534,0.08854255,3
0.085336775,0.085336775,0.085336775,0.23196875,0.085336775,0.0853368,0.08533697,0.085336775,0.085336775,0.085336775,3
0.08575441,0.08540727,0.08540633,0.08540764,0.085406505,0.08540914,0.0854064,0.085406356,0.23086512,0.08553083,8
0.085419916,0.085384235,0.08536155,0.08539932,0.085359074,0.085359275,0.08535908,0.08535904,0.23161636,0.08538211,8
0.0853549,0.23190144,0.08534104,0.08534104,0.08534104,0.08534104,0.08534104,0.08534104,0.08534104,0.08535642,1
0.08533676,0.23196909,0.08533684,0.08533676,0.08533676,0.08533676,0.08533676,0.08533676,0.08533676,0.08533676,1
0.08543482,0.08543033,0.085469335,0.08549534,0.08552951,0.08586518,0.085431404,0.23048334,0.085430376,0.085430324,7
0.08555695,0.08552143,0.22903053,0.08566273,0.08558805,0.08577025,0.085567445,0.08625542,0.08552539,0.08552174,2
0.08542219,0.08541767,0.085545994,0.08542961,0.08572075,0.08551696,0.08541877,0.23068497,0.08542036,0.08542268,5
0.08546075,0.08541571,0.23076543,0.08547593,0.085427865,0.08541356,0.085412964,0.08580176,0.0854127,0.08541334,2
0.14135598,0.08990024,0.109887876,0.094764985,0.094899006,0.09879343,0.09141884,0.09154807,0.09729713,0.09013448,7
0.08798664,0.0870594,0.08704784,0.09011964,0.08706661,0.08718925,0.08733908,0.08707771,0.20244281,0.09667099,8
0.08534014,0.08536268,0.0853401,0.0853401,0.0853401,0.0853401,0.08534011,0.08534025,0.0853401,0.23191637,9
0.22341707,0.08587507,0.0858631,0.085861206,0.08586163,0.08586113,0.085861176,0.085861444,0.08965514,0.08588305,0
0.08663302,0.08663334,0.08846322,0.2102534,0.09259598,0.08769632,0.08781804,0.08663702,0.086636305,0.086633265,3
0.08534803,0.085348435,0.085347876,0.08535127,0.085347876,0.08534805,0.08534814,0.085347876,0.23179315,0.0854193,8
0.08536202,0.08536201,0.08536264,0.08552878,0.08536292,0.085366115,0.2315694,0.08536205,0.08536199,0.08536209,6
0.087756604,0.087659575,0.093492195,0.088376954,0.19044058,0.10006593,0.087733835,0.08902097,0.087792605,0.087660775,4
0.085899204,0.08589909,0.08589921,0.08702117,0.08589972,0.088840105,0.22283778,0.08590421,0.085899636,0.085899785,6
0.08630703,0.08639101,0.089119956,0.08905429,0.08715374,0.08627552,0.21691729,0.08625325,0.086272016,0.08625588,6
0.16862123,0.0887258,0.102852516,0.08932673,0.09833,0.09167105,0.088958986,0.08868944,0.094140895,0.08868336,0
0.23196924,0.085336745,0.08533676,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0
0.09206517,0.0864533,0.08738993,0.08841863,0.08645708,0.086462475,0.08647695,0.21336971,0.086453505,0.08645331,7
0.08719047,0.08718404,0.087875575,0.08876529,0.19986078,0.08938827,0.08735706,0.0978515,0.08734203,0.08718497,4
0.08644226,0.08644208,0.08686479,0.08926164,0.086465746,0.21360658,0.0867661,0.09125087,0.08645792,0.08644202,5
0.08662392,0.08667674,0.09668818,0.086653374,0.08662886,0.08664123,0.20987448,0.086722225,0.08662678,0.08686423,6
0.087168805,0.08716886,0.08717071,0.19982503,0.08717172,0.09114515,0.09880633,0.08720094,0.08717271,0.08716971,3
0.085336916,0.2319666,0.085336916,0.085336916,0.085336916,0.085336916,0.08533701,0.08533692,0.085337,0.08533788,1
0.085336745,0.2319693,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,1
0.12938122,0.088514194,0.0898834,0.08874432,0.088540286,0.08879339,0.08870233,0.088947944,0.15997656,0.08851637,3
0.08535465,0.08535481,0.08542717,0.08539121,0.08536324,0.08535905,0.23168585,0.08535464,0.08535466,0.08535465,6
0.085373856,0.0853419,0.08534346,0.08534355,0.0853419,0.0853419,0.0853419,0.0853419,0.23188777,0.0853419,8
0.08539291,0.08539285,0.085765794,0.085395604,0.085395135,0.08540003,0.08539288,0.23107916,0.08539285,0.08539285,7
0.08573999,0.085722096,0.08712653,0.085752234,0.22578359,0.086624384,0.08573265,0.08607457,0.08572194,0.08572202,4
0.21705483,0.086241186,0.0930684,0.086232305,0.08622895,0.0862586,0.086228915,0.08622893,0.08622892,0.08622897,0
0.08641962,0.08547513,0.22976336,0.08547651,0.085476,0.08547821,0.08548521,0.0854756,0.08547513,0.08547515,6
0.08762156,0.08758928,0.19205523,0.09377491,0.08868609,0.098179415,0.08918576,0.08761254,0.08770535,0.08758994,2
0.085350245,0.2318356,0.085345194,0.085345216,0.08534519,0.08534519,0.08534599,0.0853454,0.08534653,0.08539539,1
0.085388206,0.0853858,0.08538588,0.23119242,0.08538576,0.085439555,0.08540334,0.08539583,0.08538842,0.085634686,3
0.22799982,0.085584186,0.08732418,0.08558456,0.08558461,0.085584216,0.08558435,0.08558455,0.08558527,0.085584186,0
0.086664654,0.09034261,0.08648202,0.087143436,0.21361615,0.08706049,0.0865871,0.08715974,0.08644737,0.08849634,4
0.0853387,0.08533867,0.23193905,0.085338704,0.08533865,0.08533866,0.08534455,0.085345685,0.08533865,0.08533865,2
0.08625448,0.08626711,0.08626423,0.09192175,0.08624791,0.08741346,0.08624791,0.21685538,0.08625181,0.08627591,7
0.09938334,0.08695648,0.086937,0.087005384,0.08694244,0.08697561,0.08751528,0.08692215,0.20420444,0.087157875,8
0.0854687,0.085468374,0.085468486,0.22987214,0.085475676,0.08635414,0.085468434,0.08548731,0.085468374,0.085468374,3
0.08589165,0.22323766,0.087371275,0.08589939,0.08588288,0.085878134,0.08669403,0.08638048,0.08588992,0.08687461,1
0.08575636,0.0857565,0.22521028,0.08702609,0.08745996,0.08575645,0.08575963,0.085762,0.08575636,0.08575636,2
0.08686303,0.08553204,0.08552976,0.08552915,0.08552955,0.0855293,0.085529104,0.08552912,0.22889373,0.08553526,8
0.23013029,0.08545388,0.08550868,0.08548516,0.085452415,0.08545263,0.08550556,0.0854533,0.085499614,0.08605852,0
0.090373985,0.08620563,0.08664448,0.086240076,0.086216174,0.08620306,0.08620019,0.086219706,0.21777323,0.087923445,8
0.08584435,0.08584421,0.08585945,0.2237197,0.08584749,0.086121656,0.089230254,0.08584434,0.085844204,0.085844286,3
0.08541801,0.085366234,0.085383624,0.08544233,0.08536644,0.2315058,0.085411996,0.085372575,0.08536602,0.085366994,5
0.085646585,0.08550391,0.22936353,0.08550062,0.0864011,0.08552957,0.08554606,0.08550023,0.08550809,0.085500225,2
0.08543922,0.08543916,0.08613173,0.08543961,0.23034008,0.085441865,0.085439175,0.08545085,0.08543916,0.08543916,4
0.08539952,0.23097354,0.08539947,0.0853995,0.085399464,0.0853995,0.085399635,0.08539995,0.085399464,0.0858299,1
0.08703687,0.08953233,0.08693305,0.0870592,0.08693367,0.086933605,0.08694825,0.086933054,0.20436299,0.09732695,8
0.08533675,0.08533676,0.08533675,0.08533675,0.08533675,0.08533675,0.08533675,0.08533675,0.08533675,0.2319693,9
0.08568496,0.2265975,0.085671514,0.08582239,0.08567205,0.08567153,0.0875625,0.085671134,0.08567126,0.08597516,1
0.09239236,0.09036184,0.12656169,0.11076169,0.09185215,0.12573318,0.09289928,0.08971717,0.089668415,0.09005223,2
0.086733624,0.08777317,0.08671879,0.08673904,0.08671656,0.08673783,0.08672413,0.096730195,0.086848445,0.20827822,9
0.0885333,0.088528395,0.088537626,0.08857544,0.14186683,0.08881633,0.0885328,0.14953186,0.088531695,0.08854574,7
0.08557535,0.08557534,0.22815306,0.08558426,0.08688237,0.08588386,0.08561841,0.08557662,0.0855754,0.085575365,2
0.1952174,0.087409355,0.08732748,0.0873273,0.08732726,0.087327264,0.087327294,0.087327264,0.10605522,0.08735418,9
0.08770836,0.08769516,0.09008786,0.10718331,0.08824703,0.08783354,0.1881095,0.08775398,0.08769177,0.08768948,6
0.08534272,0.08534266,0.08534624,0.08536661,0.08534664,0.23187582,0.08534271,0.085351296,0.08534265,0.08534265,5
0.08561436,0.08561154,0.08561206,0.08703529,0.08558655,0.085595824,0.22802438,0.0856113,0.085694104,0.08561466,6
0.08910273,0.089208074,0.091488466,0.16113651,0.090486035,0.11030855,0.096857786,0.09301179,0.08902541,0.08937469,3
0.08565863,0.08551366,0.08539363,0.08539475,0.08539353,0.08539354,0.085394576,0.08539353,0.23106875,0.08539538,8
0.086590074,0.08659307,0.08681862,0.089945324,0.08818431,0.09009778,0.08734797,0.2111511,0.086662546,0.08660923,7
0.08534656,0.085346974,0.08534825,0.08540721,0.08534669,0.08535048,0.23181398,0.08534672,0.08534656,0.08534656,6
0.08999211,0.09016694,0.11962326,0.10777219,0.089993104,0.10858236,0.10688402,0.106893055,0.09001132,0.09008165,2
0.08557933,0.08556492,0.08561187,0.085564926,0.08625154,0.22832581,0.0864069,0.08556492,0.085564926,0.08556492,5
0.08571386,0.08539487,0.23104742,0.085436314,0.08539496,0.085407026,0.08539495,0.085413806,0.08540191,0.085394874,2
0.08533685,0.08533681,0.085336775,0.085336775,0.085336775,0.085336775,0.085336775,0.085336775,0.23196901,0.085336775,8
0.08540379,0.08581135,0.08540328,0.085404,0.0854035,0.085403465,0.08544308,0.08541042,0.08540354,0.23091358,9
0.089698344,0.089423545,0.08987162,0.090558074,0.09397666,0.12336774,0.15006112,0.08924023,0.0891163,0.094686344,6
0.23174755,0.08535077,0.08544511,0.08535116,0.08535075,0.085350804,0.08535076,0.08535077,0.08535159,0.08535075,0
0.21554467,0.08633192,0.08684221,0.090188734,0.086488545,0.08908433,0.08650824,0.086339325,0.08633811,0.08633395,0
0.08641336,0.08641149,0.087050684,0.086444326,0.08646959,0.2138753,0.094098374,0.086411215,0.086414546,0.08641119,5
0.08732601,0.08694708,0.20436096,0.08937186,0.08740905,0.096097164,0.087644085,0.0869524,0.08694576,0.08694557,2
0.08534655,0.08534609,0.08534609,0.08534611,0.08534609,0.08534609,0.08534612,0.08534611,0.08540933,0.23182149,9
0.08633002,0.086132064,0.086120516,0.09032661,0.08610708,0.2193297,0.08613131,0.08613596,0.086110525,0.08727618,5
0.085476235,0.085370734,0.085464686,0.08537109,0.23143096,0.08537709,0.085370734,0.08539682,0.085370935,0.085370734,4
0.085389316,0.08535422,0.23171589,0.08535384,0.08535722,0.085396364,0.08535318,0.08537027,0.08535599,0.08535367,2
0.08533675,0.2319693,0.08533675,0.08533675,0.08533675,0.08533675,0.08533675,0.08533675,0.08533675,0.08533676,1
0.085345276,0.08538928,0.08534547,0.08534539,0.08534547,0.085345276,0.23183432,0.085345276,0.085358985,0.085345276,6
0.085450105,0.08545098,0.08555982,0.08553438,0.08601327,0.08547207,0.23016815,0.08545081,0.08545016,0.08545022,6
0.21255864,0.08660092,0.0904224,0.08655855,0.08717759,0.08656521,0.086559296,0.089425996,0.087549895,0.0865815,8
0.08537438,0.08536277,0.08546227,0.08536283,0.23155724,0.0853715,0.08536278,0.085420646,0.085362785,0.08536277,4
0.08655708,0.0906313,0.0863535,0.08649026,0.08638151,0.08642388,0.08639337,0.08634223,0.21554671,0.0888802,8
0.08616251,0.086071014,0.08953383,0.08641713,0.2200073,0.08620431,0.08736248,0.08609622,0.08607322,0.086071976,4
0.08792645,0.08722603,0.08919493,0.09099743,0.08696956,0.20447177,0.087329514,0.08869014,0.08697015,0.09022397,5
0.17049725,0.08856116,0.106427506,0.08860324,0.093519635,0.088974826,0.08855775,0.09323758,0.09306076,0.088560335,0
0.08537597,0.08536624,0.08535979,0.08536316,0.0853598,0.08535983,0.085364625,0.085360266,0.085486054,0.23160423,9
0.116382815,0.08844597,0.08796992,0.08799927,0.08797149,0.08797073,0.088300034,0.08797455,0.087982245,0.17900291,9
0.0885792,0.090681724,0.08677593,0.08663227,0.08698538,0.08652388,0.08664492,0.087029494,0.08716119,0.21298607,9
0.08560931,0.08548948,0.08549333,0.08572124,0.085492276,0.08575135,0.085852794,0.08548684,0.22958918,0.08551422,8
0.08543232,0.08607639,0.08543149,0.0854357,0.08543162,0.0854315,0.08543463,0.08543215,0.085431494,0.23046264,9
0.08533696,0.08533842,0.08533696,0.08533696,0.08533696,0.08533696,0.08533696,0.08533697,0.08533697,0.23196588,9
0.087927304,0.08787498,0.08797079,0.18298408,0.088314235,0.11154866,0.08865824,0.088803984,0.088039555,0.08787815,3
0.086382926,0.086344495,0.08739215,0.08672815,0.09223543,0.08650016,0.08647401,0.21521288,0.086369485,0.08636032,7
0.086310945,0.08617324,0.08938094,0.08784212,0.08624399,0.21832089,0.08643107,0.08619273,0.08689844,0.08620573,5
0.21740764,0.086283736,0.09039081,0.086332396,0.0862235,0.08622974,0.08663541,0.08655201,0.086234845,0.08770987,0
0.23145206,0.08537166,0.085383445,0.08546034,0.08536956,0.08536987,0.08536951,0.08536959,0.08543629,0.08541761,0
0.08701418,0.08701413,0.088440135,0.087558135,0.08702374,0.20258364,0.08701836,0.099319324,0.0870142,0.087014146,5
0.0853497,0.08534364,0.23186024,0.08534386,0.08534368,0.0853444,0.08538333,0.08534364,0.08534387,0.08534364,2
0.09193658,0.08902212,0.16164386,0.1077602,0.09228875,0.09483561,0.0908167,0.09303365,0.08932038,0.08934213,2
0.088109516,0.08800055,0.088895075,0.18329689,0.092071,0.09272419,0.10288496,0.08802154,0.0880037,0.08799259,3
0.08545469,0.08535326,0.085356,0.08535322,0.08536133,0.08535323,0.08535327,0.085353225,0.23170856,0.08535328,8
0.08698085,0.08698124,0.0978629,0.087333545,0.087483026,0.08883584,0.2034588,0.08710102,0.0869819,0.08698092,6
0.08984506,0.08695016,0.095145136,0.20442435,0.0869759,0.0885287,0.08724694,0.08694913,0.08697504,0.086959586,3
0.08534209,0.08534211,0.08534511,0.23188482,0.08534209,0.08535838,0.08534896,0.085347325,0.08534704,0.085342094,4
0.19953907,0.0872058,0.08720686,0.094150074,0.087205425,0.08720562,0.08763033,0.08742501,0.087460354,0.09497145,0
0.087834105,0.08783637,0.08893105,0.08922572,0.09861352,0.18743388,0.09157367,0.09288773,0.08783034,0.08783362,5
0.08582574,0.08589033,0.08599087,0.086034246,0.08594176,0.0858491,0.085834086,0.087977864,0.22442009,0.086236015,8
0.2224202,0.08594847,0.08713579,0.08846176,0.08605929,0.08593558,0.085974015,0.08621089,0.08592693,0.085927136,0
0.08533974,0.23196203,0.08533719,0.08533719,0.08533724,0.08533719,0.08533766,0.08533719,0.08533719,0.08533725,1
0.08539412,0.085388884,0.08540274,0.08553411,0.08554815,0.085399464,0.08540361,0.2311456,0.0853901,0.08539326,7
0.08552866,0.0855423,0.22891174,0.08554626,0.08558217,0.08650736,0.08579636,0.085528426,0.08552841,0.08552841,2
0.08537191,0.085378535,0.085371956,0.085580416,0.085371755,0.08537901,0.08537177,0.08537209,0.23141457,0.08538799,8
0.085447825,0.08539998,0.08539993,0.08562547,0.08541213,0.08545238,0.08547413,0.08539997,0.23097207,0.085416034,8
0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.085336745,0.2319693,0.085336745,0.085336745,7
0.09816088,0.08788307,0.09466473,0.08931842,0.08770948,0.08783769,0.087746605,0.08765395,0.19139068,0.087634504,8
0.085872844,0.08587273,0.0880914,0.08590756,0.08591456,0.22330053,0.085878134,0.08701942,0.08587273,0.086270116,5
0.087764695,0.20150281,0.08712816,0.08714904,0.088321134,0.08710715,0.08741909,0.08712179,0.097022645,0.08946347,1
0.085336745,0.08533675,0.08533674,0.08533676,0.08533674,0.08533674,0.08533674,0.08533674,0.23196921,0.08533674,8
0.08550183,0.08550481,0.08550347,0.08549582,0.086253926,0.08579755,0.08549747,0.2294391,0.0854956,0.085510455,7
0.085338324,0.2319451,0.08534062,0.08533829,0.08533959,0.08533831,0.08534233,0.08533835,0.0853388,0.085340336,1
0.08672212,0.086707406,0.08712262,0.20886879,0.08824711,0.09377072,0.08780486,0.0873038,0.08674508,0.08670753,3
0.22619392,0.08569769,0.08612902,0.08572323,0.08639984,0.08576505,0.085745275,0.08672124,0.08591481,0.085709915,0
0.087414995,0.08736605,0.08739812,0.08958506,0.09085063,0.19627865,0.09895145,0.08740094,0.08738868,0.08736538,5
0.08572741,0.085727416,0.085767135,0.0857301,0.0881526,0.086043075,0.08573169,0.22566578,0.085727416,0.08572741,7
0.08571378,0.086959586,0.085676506,0.08568353,0.08567801,0.085679054,0.08571147,0.08567941,0.08668415,0.2265345,9
0.085863486,0.08584451,0.08591472,0.08667727,0.086738296,0.08630137,0.087135516,0.22379148,0.08585932,0.085874036,7
0.093357876,0.08842348,0.087562345,0.09142034,0.194322,0.089600734,0.08751356,0.08858691,0.091548,0.087664746,4
0.08611168,0.085946895,0.08642618,0.086829714,0.08593103,0.22232956,0.08593128,0.088621534,0.08593105,0.08594109,5
0.08845463,0.08845454,0.08846382,0.08851716,0.08845489,0.1213553,0.088470995,0.09300576,0.08861803,0.16620485,9
0.08547492,0.0861191,0.08552374,0.085466325,0.085465446,0.08546492,0.08562513,0.0854649,0.22993064,0.08546492,8
0.22867382,0.085543856,0.08603922,0.085747816,0.08555355,0.08559816,0.086211614,0.085544504,0.08554405,0.08554346,0
0.08539421,0.085390136,0.085389346,0.085389726,0.08573179,0.085388705,0.08539341,0.23114523,0.08538876,0.08538869,7
0.0853369,0.08533758,0.08533688,0.08533688,0.08533688,0.08533688,0.08533688,0.08533689,0.085337155,0.231967,9
0.08990318,0.08753621,0.092245124,0.089332215,0.08713228,0.08854655,0.08718521,0.08699327,0.20401768,0.08710825,8
0.086458184,0.08646045,0.089022055,0.08655461,0.08891221,0.08975852,0.08650071,0.21341883,0.08645716,0.08645734,2
0.08536924,0.085369244,0.085535206,0.08536934,0.08539854,0.08539615,0.08536924,0.23145463,0.08536924,0.08536924,7
0.086895145,0.086895764,0.087544955,0.08730969,0.098189995,0.087552875,0.20492052,0.08690162,0.08689474,0.086894676,6
0.08533689,0.085336894,0.08533689,0.08533689,0.08533689,0.08533689,0.08533689,0.08533779,0.08533691,0.2319671,9
